state,action,value
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', True), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', True), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', True), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",buy,-6.800000000000001
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', True), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', True), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', True), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', True), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",buy,-1.2000000000000002
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', True), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', True), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', True), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",buy,-1.7800000000002911
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",buy,-5.089999999999418
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",sell,4.5
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",buy,-10.100000000000001
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",buy,-16.56999999999971
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",buy,-12.809999999999128
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",buy,-0.930000000000291
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",buy,14.65
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",buy,23.019999999999712
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'buy'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.True_), ('session', 'London'))",hold,0.0
